accuracy,precision,recall,f1,round,attack_active
0.5,0.5,1.0,0.6666666666666666,0,False
0.6052631578947368,0.5591715976331361,0.9947368421052631,0.7159090909090909,1,False
0.8026315789473685,0.8248587570621468,0.7684210526315789,0.7956403269754768,2,False
0.7842105263157895,0.7621359223300971,0.8263157894736842,0.7929292929292929,3,False
0.7789473684210526,0.7208333333333333,0.9105263157894737,0.8046511627906977,4,False
0.8026315789473685,0.7625570776255708,0.8789473684210526,0.8166259168704156,5,False
0.8026315789473685,0.7649769585253456,0.8736842105263158,0.8157248157248157,6,False
0.781578947368421,0.8962962962962963,0.6368421052631579,0.7446153846153846,7,False
0.8,0.8653846153846154,0.7105263157894737,0.7803468208092486,8,False
0.7947368421052632,0.7947368421052632,0.7947368421052632,0.7947368421052632,9,False
0.8210526315789474,0.8630952380952381,0.7631578947368421,0.8100558659217877,10,False
0.7973684210526316,0.8265895953757225,0.7526315789473684,0.7878787878787878,11,False
0.7394736842105263,0.9333333333333333,0.5157894736842106,0.6644067796610169,12,False
0.7789473684210526,0.9140625,0.6157894736842106,0.7358490566037735,13,False
0.8026315789473685,0.896551724137931,0.6842105263157895,0.7761194029850746,14,False
0.7789473684210526,0.7598039215686274,0.8157894736842105,0.7868020304568528,15,False
0.7473684210526316,0.9196428571428571,0.5421052631578948,0.6821192052980133,16,False
0.7947368421052632,0.7692307692307693,0.8421052631578947,0.8040201005025126,17,False
0.8026315789473685,0.8108108108108109,0.7894736842105263,0.8,18,False
0.6710526315789473,0.6072607260726073,0.968421052631579,0.7464503042596349,19,False
0.7894736842105263,0.7696078431372549,0.8263157894736842,0.7969543147208121,20,False
0.8052631578947368,0.8625,0.7263157894736842,0.7885714285714286,21,False
0.8078947368421052,0.8588957055214724,0.7368421052631579,0.7932011331444759,22,False
0.7921052631578948,0.9051094890510949,0.6526315789473685,0.7584097859327217,23,False
0.7368421052631579,0.6859504132231405,0.8736842105263158,0.7685185185185185,24,False
0.7894736842105263,0.7989130434782609,0.7736842105263158,0.786096256684492,25,False
0.8131578947368421,0.8888888888888888,0.7157894736842105,0.793002915451895,26,False
0.7947368421052632,0.7616822429906542,0.8578947368421053,0.806930693069307,27,False
0.7789473684210526,0.7304347826086957,0.8842105263157894,0.8,28,False
0.8236842105263158,0.89171974522293,0.7368421052631579,0.8069164265129684,29,False
0.7842105263157895,0.8970588235294118,0.6421052631578947,0.7484662576687117,30,False
0.7947368421052632,0.8943661971830986,0.6684210526315789,0.7650602409638554,31,False
0.7868421052631579,0.8044692737430168,0.7578947368421053,0.7804878048780488,32,False
0.7947368421052632,0.8294117647058824,0.7421052631578947,0.7833333333333333,33,False
0.7578947368421053,0.7058823529411765,0.8842105263157894,0.7850467289719626,34,False
0.781578947368421,0.7420814479638009,0.8631578947368421,0.7980535279805353,35,False
0.7842105263157895,0.8970588235294118,0.6421052631578947,0.7484662576687117,36,False
0.7342105263157894,0.6745098039215687,0.9052631578947369,0.7730337078651686,37,False
0.7894736842105263,0.8873239436619719,0.6631578947368421,0.7590361445783133,38,False
0.7631578947368421,0.9032258064516129,0.5894736842105263,0.7133757961783439,39,False
0.7342105263157894,0.6704980842911877,0.9210526315789473,0.7760532150776053,40,False
0.8105263157894737,0.8430232558139535,0.7631578947368421,0.8011049723756906,41,False
0.7552631578947369,0.9217391304347826,0.5578947368421052,0.6950819672131148,42,False
0.7973684210526316,0.8156424581005587,0.7684210526315789,0.7913279132791328,43,False
0.7736842105263158,0.7429906542056075,0.8368421052631579,0.7871287128712872,44,False
0.7736842105263158,0.8768115942028986,0.6368421052631579,0.7378048780487805,45,False
0.8,0.88,0.6947368421052632,0.7764705882352941,46,False
0.7973684210526316,0.7868020304568528,0.8157894736842105,0.8010335917312662,47,False
0.7868421052631579,0.7632850241545893,0.8315789473684211,0.7959697732997482,48,False
0.8078947368421052,0.8421052631578947,0.7578947368421053,0.7977839335180056,49,False
0.7789473684210526,0.7476635514018691,0.8421052631578947,0.7920792079207921,50,True
0.8184210526315789,0.8342541436464088,0.7947368421052632,0.8140161725067385,51,True
0.75,0.698744769874477,0.8789473684210526,0.7785547785547785,52,True
0.7526315789473684,0.6983471074380165,0.8894736842105263,0.7824074074074074,53,True
0.8052631578947368,0.8536585365853658,0.7368421052631579,0.7909604519774012,54,True
0.8026315789473685,0.8807947019867549,0.7,0.7800586510263929,55,True
0.6368421052631579,0.5822784810126582,0.968421052631579,0.7272727272727273,56,True
0.7842105263157895,0.8857142857142857,0.6526315789473685,0.7515151515151515,57,True
0.8157894736842105,0.8571428571428571,0.7578947368421053,0.8044692737430168,58,True
0.7789473684210526,0.7476635514018691,0.8421052631578947,0.7920792079207921,59,True
0.8105263157894737,0.8430232558139535,0.7631578947368421,0.8011049723756906,60,True
0.7736842105263158,0.7300884955752213,0.868421052631579,0.7932692307692307,61,True
0.8,0.8031914893617021,0.7947368421052632,0.798941798941799,62,True
0.7394736842105263,0.6784313725490196,0.9105263157894737,0.7775280898876404,63,True
0.7552631578947369,0.7063829787234043,0.8736842105263158,0.7811764705882352,64,True
0.8105263157894737,0.8390804597701149,0.7684210526315789,0.8021978021978022,65,True
0.8131578947368421,0.825136612021858,0.7947368421052632,0.8096514745308311,66,True
0.8,0.8851351351351351,0.6894736842105263,0.7751479289940828,67,True
0.7789473684210526,0.8955223880597015,0.631578947368421,0.7407407407407407,68,True
0.8,0.8275862068965517,0.7578947368421053,0.7912087912087912,69,True
0.8026315789473685,0.844311377245509,0.7421052631578947,0.7899159663865546,70,True
0.8078947368421052,0.8268156424581006,0.7789473684210526,0.8021680216802168,71,True
0.8078947368421052,0.8461538461538461,0.7526315789473684,0.7966573816155988,72,True
0.8105263157894737,0.86875,0.7315789473684211,0.7942857142857143,73,True
0.7289473684210527,0.9306930693069307,0.49473684210526314,0.6460481099656358,74,True
0.8105263157894737,0.7864077669902912,0.8526315789473684,0.8181818181818182,75,True
0.8,0.8313953488372093,0.7526315789473684,0.7900552486187845,76,True
0.8131578947368421,0.8115183246073299,0.8157894736842105,0.8136482939632546,77,True
0.75,0.9130434782608695,0.5526315789473685,0.6885245901639344,78,True
0.7973684210526316,0.8791946308724832,0.6894736842105263,0.7728613569321534,79,True
0.7973684210526316,0.8896551724137931,0.6789473684210526,0.7701492537313432,80,True
0.7947368421052632,0.788659793814433,0.8052631578947368,0.796875,81,True
0.7710526315789473,0.9256198347107438,0.5894736842105263,0.7202572347266881,82,True
0.7736842105263158,0.7241379310344828,0.8842105263157894,0.7962085308056872,83,True
0.8026315789473685,0.8807947019867549,0.7,0.7800586510263929,84,True
0.8157894736842105,0.879746835443038,0.7315789473684211,0.7988505747126436,85,True
0.8184210526315789,0.8579881656804734,0.7631578947368421,0.807799442896936,86,True
0.8078947368421052,0.8545454545454545,0.7421052631578947,0.7943661971830986,87,True
0.7947368421052632,0.7718446601941747,0.8368421052631579,0.803030303030303,88,True
0.7894736842105263,0.7989130434782609,0.7736842105263158,0.786096256684492,89,True
0.7973684210526316,0.8021390374331551,0.7894736842105263,0.7957559681697612,90,True
0.8026315789473685,0.852760736196319,0.7315789473684211,0.7875354107648725,91,True
0.7605263157894737,0.7161572052401747,0.8631578947368421,0.7828162291169452,92,True
