accuracy,precision,recall,f1,round,attack_active
0.5421052631578948,0.5220994475138122,0.9947368421052631,0.6847826086956522,0,False
0.7473684210526316,0.6865079365079365,0.9105263157894737,0.7828054298642534,1,False
0.7578947368421053,0.7024793388429752,0.8947368421052632,0.7870370370370371,2,False
0.8078947368421052,0.8679245283018868,0.7263157894736842,0.7908309455587392,3,False
0.7973684210526316,0.900709219858156,0.6684210526315789,0.7673716012084593,4,False
0.8131578947368421,0.8216216216216217,0.8,0.8106666666666666,5,False
0.7052631578947368,0.9534883720930233,0.43157894736842106,0.5942028985507246,6,False
0.7868421052631579,0.7711442786069652,0.8157894736842105,0.7928388746803069,7,False
0.7552631578947369,0.9619047619047619,0.531578947368421,0.6847457627118644,8,False
0.8368421052631579,0.9210526315789473,0.7368421052631579,0.8187134502923976,9,False
0.7421052631578947,0.9423076923076923,0.5157894736842106,0.6666666666666666,10,False
0.8289473684210527,0.8980891719745223,0.7421052631578947,0.8126801152737753,11,False
0.8052631578947368,0.8972602739726028,0.6894736842105263,0.7797619047619048,12,False
0.7868421052631579,0.7711442786069652,0.8157894736842105,0.7928388746803069,13,False
0.7763157894736842,0.92,0.6052631578947368,0.7301587301587301,14,False
0.7921052631578948,0.7846153846153846,0.8052631578947368,0.7948051948051948,15,False
0.7605263157894737,0.9626168224299065,0.5421052631578948,0.6936026936026936,16,False
0.7631578947368421,0.923728813559322,0.5736842105263158,0.7077922077922078,17,False
0.8131578947368421,0.8695652173913043,0.7368421052631579,0.7977207977207977,18,False
0.7631578947368421,0.9545454545454546,0.5526315789473685,0.7,19,False
0.7921052631578948,0.8535031847133758,0.7052631578947368,0.7723342939481268,20,False
0.7868421052631579,0.8562091503267973,0.6894736842105263,0.7638483965014577,21,False
0.6842105263157895,0.9375,0.39473684210526316,0.5555555555555556,22,False
0.7763157894736842,0.7397260273972602,0.8526315789473684,0.7921760391198044,23,False
0.7763157894736842,0.9133858267716536,0.6105263157894737,0.7318611987381703,24,False
0.7552631578947369,0.8646616541353384,0.6052631578947368,0.7120743034055728,25,False
0.7236842105263158,0.9381443298969072,0.4789473684210526,0.6341463414634146,26,False
0.7131578947368421,0.9764705882352941,0.4368421052631579,0.6036363636363636,27,False
0.7763157894736842,0.8888888888888888,0.631578947368421,0.7384615384615385,28,False
0.8131578947368421,0.8324022346368715,0.7842105263157895,0.8075880758807588,29,False
0.7605263157894737,0.9459459459459459,0.5526315789473685,0.6976744186046512,30,False
0.7894736842105263,0.8235294117647058,0.7368421052631579,0.7777777777777778,31,False
0.7342105263157894,0.9405940594059405,0.5,0.6529209621993127,32,False
0.7921052631578948,0.8881118881118881,0.6684210526315789,0.7627627627627628,33,False
0.7473684210526316,0.6926229508196722,0.8894736842105263,0.7788018433179723,34,False
0.7894736842105263,0.8873239436619719,0.6631578947368421,0.7590361445783133,35,False
0.781578947368421,0.9083969465648855,0.6263157894736842,0.7414330218068536,36,False
0.7736842105263158,0.7203389830508474,0.8947368421052632,0.7981220657276995,37,False
