accuracy,precision,recall,f1,round,attack_active
0.5,0.5,1.0,0.6666666666666666,0,False
0.5394736842105263,0.5206611570247934,0.9947368421052631,0.6835443037974683,1,False
0.8078947368421052,0.8162162162162162,0.7947368421052632,0.8053333333333333,2,False
0.8105263157894737,0.8430232558139535,0.7631578947368421,0.8011049723756906,3,False
0.8236842105263158,0.8121827411167513,0.8421052631578947,0.8268733850129198,4,False
0.7973684210526316,0.9448818897637795,0.631578947368421,0.7570977917981072,5,False
0.7763157894736842,0.9338842975206612,0.5947368421052631,0.7266881028938906,6,False
0.8078947368421052,0.8,0.8210526315789474,0.8103896103896104,7,False
0.8236842105263158,0.896774193548387,0.7315789473684211,0.8057971014492754,8,False
0.7526315789473684,0.9615384615384616,0.5263157894736842,0.6802721088435374,9,False
0.7473684210526316,0.9351851851851852,0.531578947368421,0.6778523489932886,10,False
0.7973684210526316,0.9124087591240876,0.6578947368421053,0.764525993883792,11,False
0.6736842105263158,0.9714285714285714,0.35789473684210527,0.5230769230769231,12,False
0.8184210526315789,0.8538011695906432,0.7684210526315789,0.8088642659279779,13,False
0.7921052631578948,0.8881118881118881,0.6684210526315789,0.7627627627627628,14,False
0.7052631578947368,0.9642857142857143,0.4263157894736842,0.5912408759124088,15,False
0.7868421052631579,0.8758620689655172,0.6684210526315789,0.7582089552238805,16,False
0.8,0.9071428571428571,0.6684210526315789,0.7696969696969697,17,False
0.8157894736842105,0.8225806451612904,0.8052631578947368,0.8138297872340425,18,False
0.75,0.6892430278884463,0.9105263157894737,0.7845804988662132,19,False
0.7526315789473684,0.7016806722689075,0.8789473684210526,0.780373831775701,20,False
0.7947368421052632,0.8218390804597702,0.7526315789473684,0.7857142857142857,21,False
0.7578947368421053,0.9152542372881356,0.5684210526315789,0.7012987012987013,22,False
0.8026315789473685,0.7948717948717948,0.8157894736842105,0.8051948051948052,23,False
0.7578947368421053,0.9224137931034483,0.5631578947368421,0.6993464052287581,24,False
0.781578947368421,0.8905109489051095,0.6421052631578947,0.746177370030581,25,False
0.7578947368421053,0.9016393442622951,0.5789473684210527,0.7051282051282052,26,False
0.7894736842105263,0.7644230769230769,0.8368421052631579,0.7989949748743719,27,False
0.7657894736842106,0.9316239316239316,0.5736842105263158,0.7100977198697068,28,False
0.8236842105263158,0.8682634730538922,0.7631578947368421,0.8123249299719888,29,False
0.6684210526315789,0.9705882352941176,0.3473684210526316,0.5116279069767442,30,False
0.7657894736842106,0.9243697478991597,0.5789473684210527,0.7119741100323624,31,False
0.8105263157894737,0.8986486486486487,0.7,0.7869822485207101,32,False
0.7578947368421053,0.9224137931034483,0.5631578947368421,0.6993464052287581,33,False
0.8342105263157895,0.850828729281768,0.8105263157894737,0.8301886792452831,34,False
0.8236842105263158,0.89171974522293,0.7368421052631579,0.8069164265129684,35,False
0.7526315789473684,0.9285714285714286,0.5473684210526316,0.6887417218543046,36,False
0.7078947368421052,0.9759036144578314,0.4263157894736842,0.5934065934065934,37,False
0.7842105263157895,0.95,0.6,0.7354838709677419,38,False
0.781578947368421,0.7535545023696683,0.8368421052631579,0.7930174563591023,39,False
0.7578947368421053,0.9016393442622951,0.5789473684210527,0.7051282051282052,40,False
0.7421052631578947,0.96,0.5052631578947369,0.6620689655172414,41,False
0.8,0.9318181818181818,0.6473684210526316,0.7639751552795031,42,False
0.7605263157894737,0.7106382978723405,0.8789473684210526,0.7858823529411765,43,False
0.75,0.6938775510204082,0.8947368421052632,0.7816091954022989,44,False
0.7947368421052632,0.7947368421052632,0.7947368421052632,0.7947368421052632,45,False
0.7605263157894737,0.7037037037037037,0.9,0.789838337182448,46,False
0.7868421052631579,0.7883597883597884,0.7842105263157895,0.7862796833773087,47,False
0.7368421052631579,0.6844262295081968,0.8789473684210526,0.7695852534562212,48,False
0.7868421052631579,0.8978102189781022,0.6473684210526316,0.7522935779816514,49,False
0.8184210526315789,0.8071065989847716,0.8368421052631579,0.8217054263565892,50,True
0.8026315789473685,0.8212290502793296,0.7736842105263158,0.7967479674796748,51,True
0.7789473684210526,0.7523809523809524,0.8315789473684211,0.79,52,True
0.7894736842105263,0.8873239436619719,0.6631578947368421,0.7590361445783133,53,True
0.7868421052631579,0.9504132231404959,0.6052631578947368,0.7395498392282959,54,True
0.7684210526315789,0.7198275862068966,0.8789473684210526,0.7914691943127962,55,True
0.8,0.9191176470588235,0.6578947368421053,0.7668711656441718,56,True
0.7894736842105263,0.9296875,0.6263157894736842,0.7484276729559748,57,True
0.8105263157894737,0.8390804597701149,0.7684210526315789,0.8021978021978022,58,True
0.7289473684210527,0.6629213483146067,0.9315789473684211,0.774617067833698,59,True
0.7526315789473684,0.9137931034482759,0.5578947368421052,0.6928104575163399,60,True
0.781578947368421,0.7584541062801933,0.8263157894736842,0.7909319899244333,61,True
0.8052631578947368,0.8580246913580247,0.7315789473684211,0.7897727272727273,62,True
0.8315789473684211,0.8620689655172413,0.7894736842105263,0.8241758241758241,63,True
0.8026315789473685,0.9389312977099237,0.6473684210526316,0.7663551401869159,64,True
0.7657894736842106,0.7186147186147186,0.8736842105263158,0.7885985748218527,65,True
0.8026315789473685,0.8042328042328042,0.8,0.8021108179419525,66,True
0.7447368421052631,0.926605504587156,0.531578947368421,0.6755852842809364,67,True
0.718421052631579,0.9368421052631579,0.46842105263157896,0.624561403508772,68,True
0.8078947368421052,0.927007299270073,0.6684210526315789,0.7767584097859327,69,True
0.8131578947368421,0.8148148148148148,0.8105263157894737,0.8126649076517151,70,True
0.7947368421052632,0.9375,0.631578947368421,0.7547169811320755,71,True
0.7789473684210526,0.9076923076923077,0.6210526315789474,0.7375,72,True
0.8131578947368421,0.8082901554404145,0.8210526315789474,0.814621409921671,73,True
0.7763157894736842,0.7488151658767772,0.8315789473684211,0.7880299251870324,74,True
0.7842105263157895,0.7477064220183486,0.8578947368421053,0.7990196078431373,75,True
0.7736842105263158,0.7321428571428571,0.8631578947368421,0.7922705314009661,76,True
0.7947368421052632,0.8943661971830986,0.6684210526315789,0.7650602409638554,77,True
0.7921052631578948,0.7846153846153846,0.8052631578947368,0.7948051948051948,78,True
0.8131578947368421,0.847953216374269,0.7631578947368421,0.8033240997229917,79,True
0.7605263157894737,0.6987951807228916,0.9157894736842105,0.7927107061503417,80,True
0.7736842105263158,0.7321428571428571,0.8631578947368421,0.7922705314009661,81,True
0.8026315789473685,0.8758169934640523,0.7052631578947368,0.7813411078717201,82,True
0.7605263157894737,0.9459459459459459,0.5526315789473685,0.6976744186046512,83,True
0.8157894736842105,0.9166666666666666,0.6947368421052632,0.7904191616766467,84,True
0.8052631578947368,0.8918918918918919,0.6947368421052632,0.7810650887573964,85,True
0.8184210526315789,0.8418079096045198,0.7842105263157895,0.8119891008174387,86,True
