accuracy,precision,recall,f1,round,attack_active
0.5,0.5,1.0,0.6666666666666666,0,False
0.6421052631578947,0.5876623376623377,0.9526315789473684,0.7269076305220884,1,False
0.7447368421052631,0.6795366795366795,0.9263157894736842,0.7839643652561247,2,False
0.7973684210526316,0.7533632286995515,0.8842105263157894,0.8135593220338984,3,False
0.7894736842105263,0.8055555555555556,0.7631578947368421,0.7837837837837838,4,False
0.7789473684210526,0.7676767676767676,0.8,0.7835051546391752,5,False
0.7263157894736842,0.9777777777777777,0.4631578947368421,0.6285714285714286,6,False
0.8026315789473685,0.7979274611398963,0.8105263157894737,0.804177545691906,7,False
0.7763157894736842,0.9411764705882353,0.5894736842105263,0.7249190938511327,8,False
0.8131578947368421,0.8287292817679558,0.7894736842105263,0.8086253369272237,9,False
0.7447368421052631,0.6837944664031621,0.9105263157894737,0.781038374717833,10,False
0.7868421052631579,0.916030534351145,0.631578947368421,0.7476635514018691,11,False
0.8105263157894737,0.8881578947368421,0.7105263157894737,0.7894736842105263,12,False
0.781578947368421,0.9572649572649573,0.5894736842105263,0.7296416938110749,13,False
0.8052631578947368,0.8295454545454546,0.7684210526315789,0.7978142076502732,14,False
0.8105263157894737,0.8390804597701149,0.7684210526315789,0.8021978021978022,15,False
0.6236842105263158,0.5736677115987461,0.9631578947368421,0.7190569744597249,16,False
0.781578947368421,0.8905109489051095,0.6421052631578947,0.746177370030581,17,False
0.8026315789473685,0.7948717948717948,0.8157894736842105,0.8051948051948052,18,False
0.7842105263157895,0.86,0.6789473684210526,0.7588235294117647,19,False
0.781578947368421,0.7891891891891892,0.7684210526315789,0.7786666666666666,20,False
0.7842105263157895,0.8033707865168539,0.7526315789473684,0.7771739130434783,21,False
0.7789473684210526,0.8785714285714286,0.6473684210526316,0.7454545454545455,22,False
0.8,0.8097826086956522,0.7842105263157895,0.7967914438502673,23,False
0.7578947368421053,0.9537037037037037,0.5421052631578948,0.6912751677852349,24,False
0.7894736842105263,0.8273809523809523,0.7315789473684211,0.776536312849162,25,False
0.7894736842105263,0.8481012658227848,0.7052631578947368,0.7701149425287356,26,False
